Request id,Pickup point,Driver id,Status,Request Date & Time,Drop Date & Time,Request Date,Request Time,Drop Date,Drop Time,Request Hour,Time Slot,Trip Completed
4260,Airport,19,Trip Completed,14/07/2016 06:11:51,14/07/2016 06:59:46,14/07/2016,6:11:51,14/07/2016,6:59:46,6,Morning,Yes
4395,City,19,Trip Completed,14/07/2016 08:00:15,14/07/2016 08:54:39,14/07/2016,8:00:15,14/07/2016,8:54:39,8,Morning,Yes
5919,City,19,Trip Completed,15/07/2016 10:03:42,15/07/2016 10:59:27,15/07/2016,10:03:42,15/07/2016,10:59:27,10,Day,Yes
6002,Airport,19,Trip Completed,15/07/2016 12:04:15,15/07/2016 12:53:36,15/07/2016,12:04:15,15/07/2016,12:53:36,12,Day,Yes
468,City,20,Trip Completed,07/11/2016 09:20:00,07/11/2016 10:05:00,11/7/2016,9:20:00,11/7/2016,10:05:00,9,Morning,Yes
693,Airport,20,Trip Completed,07/11/2016 13:51:00,07/11/2016 15:01:00,11/7/2016,13:51:00,11/7/2016,15:01:00,13,Day,Yes
1178,City,20,Trip Completed,07/11/2016 21:05:00,07/11/2016 22:06:00,11/7/2016,21:05:00,11/7/2016,22:06:00,21,Evening,Yes
2103,City,20,Trip Completed,07/12/2016 16:08:00,07/12/2016 17:18:00,12/7/2016,16:08:00,12/7/2016,17:18:00,16,Day,Yes
2292,Airport,20,Trip Completed,07/12/2016 18:46:00,07/12/2016 19:23:00,12/7/2016,18:46:00,12/7/2016,19:23:00,18,Evening,Yes
3339,City,20,Trip Completed,13/07/2016 12:40:58,13/07/2016 13:30:26,13/07/2016,12:40:58,13/07/2016,13:30:26,12,Day,Yes
3694,City,20,Trip Completed,13/07/2016 19:33:19,13/07/2016 20:35:08,13/07/2016,19:33:19,13/07/2016,20:35:08,19,Evening,Yes
4469,City,20,Trip Completed,14/07/2016 08:45:13,14/07/2016 09:48:08,14/07/2016,8:45:13,14/07/2016,9:48:08,8,Morning,Yes
6432,City,20,Trip Completed,15/07/2016 19:50:57,15/07/2016 20:30:05,15/07/2016,19:50:57,15/07/2016,20:30:05,19,Evening,Yes
1895,City,21,Trip Completed,07/12/2016 10:20:00,07/12/2016 10:52:00,12/7/2016,10:20:00,12/7/2016,10:52:00,10,Day,Yes
1981,Airport,21,Trip Completed,07/12/2016 12:23:00,07/12/2016 12:56:00,12/7/2016,12:23:00,12/7/2016,12:56:00,12,Day,Yes
3744,Airport,21,Trip Completed,13/07/2016 20:28:11,13/07/2016 21:22:42,13/07/2016,20:28:11,13/07/2016,21:22:42,20,Evening,Yes
4433,Airport,21,Trip Completed,14/07/2016 08:26:32,14/07/2016 09:12:02,14/07/2016,8:26:32,14/07/2016,9:12:02,8,Morning,Yes
6039,Airport,21,Trip Completed,15/07/2016 13:11:04,15/07/2016 13:38:01,15/07/2016,13:11:04,15/07/2016,13:38:01,13,Day,Yes
6543,City,21,Trip Completed,15/07/2016 20:54:20,15/07/2016 22:12:36,15/07/2016,20:54:20,15/07/2016,22:12:36,20,Evening,Yes
110,City,22,Trip Completed,07/11/2016 05:05:00,07/11/2016 06:06:00,11/7/2016,5:05:00,11/7/2016,6:06:00,5,Morning,Yes
362,City,22,Trip Completed,07/11/2016 08:01:00,07/11/2016 09:18:00,11/7/2016,8:01:00,11/7/2016,9:18:00,8,Morning,Yes
666,Airport,22,Trip Completed,07/11/2016 13:02:00,07/11/2016 13:45:00,11/7/2016,13:02:00,11/7/2016,13:45:00,13,Day,Yes
926,City,22,Trip Completed,07/11/2016 18:28:00,07/11/2016 19:34:00,11/7/2016,18:28:00,11/7/2016,19:34:00,18,Evening,Yes
1180,Airport,22,Trip Completed,07/11/2016 21:01:00,07/11/2016 22:14:00,11/7/2016,21:01:00,11/7/2016,22:14:00,21,Evening,Yes
1900,City,22,Trip Completed,07/12/2016 10:32:00,07/12/2016 11:42:00,12/7/2016,10:32:00,12/7/2016,11:42:00,10,Day,Yes
2506,City,22,Trip Completed,07/12/2016 21:01:00,07/12/2016 21:38:00,12/7/2016,21:01:00,12/7/2016,21:38:00,21,Evening,Yes
3064,City,22,Trip Completed,13/07/2016 08:02:03,13/07/2016 08:58:46,13/07/2016,8:02:03,13/07/2016,8:58:46,8,Morning,Yes
3327,Airport,22,Trip Completed,13/07/2016 12:24:41,13/07/2016 13:23:39,13/07/2016,12:24:41,13/07/2016,13:23:39,12,Day,Yes
3601,City,22,Trip Completed,13/07/2016 18:39:00,13/07/2016 19:29:07,13/07/2016,18:39:00,13/07/2016,19:29:07,18,Evening,Yes
4768,Airport,22,Trip Completed,14/07/2016 15:39:24,14/07/2016 16:49:03,14/07/2016,15:39:24,14/07/2016,16:49:03,15,Day,Yes
5142,City,22,Trip Completed,14/07/2016 20:17:51,14/07/2016 20:48:58,14/07/2016,20:17:51,14/07/2016,20:48:58,20,Evening,Yes
5366,Airport,22,Trip Completed,14/07/2016 23:27:22,15/07/2016 00:19:50,14/07/2016,23:27:22,15/07/2016,0:19:50,23,Evening,Yes
5575,City,22,Trip Completed,15/07/2016 05:53:55,15/07/2016 06:50:02,15/07/2016,5:53:55,15/07/2016,6:50:02,5,Morning,Yes
5902,City,22,Trip Completed,15/07/2016 09:52:57,15/07/2016 10:37:05,15/07/2016,9:52:57,15/07/2016,10:37:05,9,Morning,Yes
6694,Airport,22,Trip Completed,15/07/2016 22:45:44,15/07/2016 23:17:53,15/07/2016,22:45:44,15/07/2016,23:17:53,22,Evening,Yes
523,Airport,23,Trip Completed,07/11/2016 09:48:00,07/11/2016 10:37:00,11/7/2016,9:48:00,11/7/2016,10:37:00,9,Morning,Yes
747,City,23,Trip Completed,07/11/2016 15:53:00,07/11/2016 16:43:00,11/7/2016,15:53:00,11/7/2016,16:43:00,15,Day,Yes
1371,Airport,23,Trip Completed,07/12/2016 00:22:00,07/12/2016 01:33:00,12/7/2016,0:22:00,12/7/2016,1:33:00,0,Late Night,Yes
1553,City,23,Trip Completed,07/12/2016 06:09:00,07/12/2016 07:09:00,12/7/2016,6:09:00,12/7/2016,7:09:00,6,Morning,Yes
1692,Airport,23,Trip Completed,07/12/2016 07:52:00,07/12/2016 09:01:00,12/7/2016,7:52:00,12/7/2016,9:01:00,7,Morning,Yes
2114,City,23,Trip Completed,07/12/2016 16:36:00,07/12/2016 17:21:00,12/7/2016,16:36:00,12/7/2016,17:21:00,16,Day,Yes
2742,City,23,Trip Completed,13/07/2016 03:07:37,13/07/2016 03:51:35,13/07/2016,3:07:37,13/07/2016,3:51:35,3,Late Night,Yes
4273,City,23,Trip Completed,14/07/2016 06:17:01,14/07/2016 07:02:28,14/07/2016,6:17:01,14/07/2016,7:02:28,6,Morning,Yes
4668,City,23,Trip Completed,14/07/2016 12:25:02,14/07/2016 13:34:58,14/07/2016,12:25:02,14/07/2016,13:34:58,12,Day,Yes
5425,City,23,Trip Completed,15/07/2016 02:23:56,15/07/2016 03:08:35,15/07/2016,2:23:56,15/07/2016,3:08:35,2,Late Night,Yes
5488,City,23,Trip Completed,15/07/2016 04:53:42,15/07/2016 06:00:16,15/07/2016,4:53:42,15/07/2016,6:00:16,4,Late Night,Yes
5781,City,23,Trip Completed,15/07/2016 08:35:47,15/07/2016 09:42:27,15/07/2016,8:35:47,15/07/2016,9:42:27,8,Morning,Yes
5966,Airport,23,Trip Completed,15/07/2016 10:54:27,15/07/2016 11:58:44,15/07/2016,10:54:27,15/07/2016,11:58:44,10,Day,Yes
6122,City,23,Trip Completed,15/07/2016 15:26:06,15/07/2016 16:29:40,15/07/2016,15:26:06,15/07/2016,16:29:40,15,Day,Yes
357,Airport,24,Trip Completed,07/11/2016 08:00:00,07/11/2016 09:08:00,11/7/2016,8:00:00,11/7/2016,9:08:00,8,Morning,Yes
1068,City,24,Trip Completed,07/11/2016 19:52:00,07/11/2016 20:48:00,11/7/2016,19:52:00,11/7/2016,20:48:00,19,Evening,Yes
2689,Airport,24,Trip Completed,13/07/2016 00:34:03,13/07/2016 01:49:08,13/07/2016,0:34:03,13/07/2016,1:49:08,0,Late Night,Yes
2791,City,24,Trip Completed,13/07/2016 04:56:20,13/07/2016 05:33:20,13/07/2016,4:56:20,13/07/2016,5:33:20,4,Late Night,Yes
3321,City,24,Trip Completed,13/07/2016 12:23:02,13/07/2016 13:25:14,13/07/2016,12:23:02,13/07/2016,13:25:14,12,Day,Yes
3423,Airport,24,Trip Completed,13/07/2016 15:52:07,13/07/2016 16:50:46,13/07/2016,15:52:07,13/07/2016,16:50:46,15,Day,Yes
3761,Airport,24,Trip Completed,13/07/2016 20:35:24,13/07/2016 21:39:02,13/07/2016,20:35:24,13/07/2016,21:39:02,20,Evening,Yes
4140,City,24,Trip Completed,14/07/2016 04:48:09,14/07/2016 06:05:01,14/07/2016,4:48:09,14/07/2016,6:05:01,4,Late Night,Yes
4656,City,24,Trip Completed,14/07/2016 12:06:27,14/07/2016 12:49:14,14/07/2016,12:06:27,14/07/2016,12:49:14,12,Day,Yes
4931,Airport,24,Trip Completed,14/07/2016 18:21:52,14/07/2016 18:54:03,14/07/2016,18:21:52,14/07/2016,18:54:03,18,Evening,Yes
5268,City,24,Trip Completed,14/07/2016 21:29:35,14/07/2016 22:30:11,14/07/2016,21:29:35,14/07/2016,22:30:11,21,Evening,Yes
5811,City,24,Trip Completed,15/07/2016 08:46:30,15/07/2016 09:26:33,15/07/2016,8:46:30,15/07/2016,9:26:33,8,Morning,Yes
6139,Airport,24,Trip Completed,15/07/2016 15:45:16,15/07/2016 16:40:41,15/07/2016,15:45:16,15/07/2016,16:40:41,15,Day,Yes
6333,Airport,24,Trip Completed,15/07/2016 18:41:22,15/07/2016 19:53:29,15/07/2016,18:41:22,15/07/2016,19:53:29,18,Evening,Yes
773,City,25,Trip Completed,07/11/2016 16:23:00,07/11/2016 17:21:00,11/7/2016,16:23:00,11/7/2016,17:21:00,16,Day,Yes
1123,City,25,Trip Completed,07/11/2016 20:20:00,07/11/2016 21:18:00,11/7/2016,20:20:00,11/7/2016,21:18:00,20,Evening,Yes
2667,Airport,25,Trip Completed,07/12/2016 23:35:00,13/07/2016 00:40:52,12/7/2016,23:35:00,13/07/2016,0:40:52,23,Evening,Yes
2833,City,25,Trip Completed,13/07/2016 05:27:26,13/07/2016 06:19:18,13/07/2016,5:27:26,13/07/2016,6:19:18,5,Morning,Yes
3396,City,25,Trip Completed,13/07/2016 14:59:08,13/07/2016 15:57:24,13/07/2016,14:59:08,13/07/2016,15:57:24,14,Day,Yes
3590,City,25,Trip Completed,13/07/2016 18:31:29,13/07/2016 19:31:56,13/07/2016,18:31:29,13/07/2016,19:31:56,18,Evening,Yes
3762,City,25,Trip Completed,13/07/2016 20:38:10,13/07/2016 21:21:24,13/07/2016,20:38:10,13/07/2016,21:21:24,20,Evening,Yes
4566,City,25,Trip Completed,14/07/2016 09:48:56,14/07/2016 10:22:52,14/07/2016,9:48:56,14/07/2016,10:22:52,9,Morning,Yes
4862,City,25,Trip Completed,14/07/2016 17:37:44,14/07/2016 18:41:40,14/07/2016,17:37:44,14/07/2016,18:41:40,17,Evening,Yes
5564,Airport,25,Trip Completed,15/07/2016 05:41:11,15/07/2016 06:53:22,15/07/2016,5:41:11,15/07/2016,6:53:22,5,Morning,Yes
6187,City,25,Trip Completed,15/07/2016 17:11:08,15/07/2016 18:08:11,15/07/2016,17:11:08,15/07/2016,18:08:11,17,Evening,Yes
6642,City,25,Trip Completed,15/07/2016 22:07:14,15/07/2016 22:54:02,15/07/2016,22:07:14,15/07/2016,22:54:02,22,Evening,Yes
322,City,26,Trip Completed,07/11/2016 07:31:00,07/11/2016 08:10:00,11/7/2016,7:31:00,11/7/2016,8:10:00,7,Morning,Yes
793,City,26,Trip Completed,07/11/2016 17:04:00,07/11/2016 18:06:00,11/7/2016,17:04:00,11/7/2016,18:06:00,17,Evening,Yes
898,Airport,26,Trip Completed,07/11/2016 18:14:00,07/11/2016 19:09:00,11/7/2016,18:14:00,11/7/2016,19:09:00,18,Evening,Yes
1258,City,26,Trip Completed,07/11/2016 21:51:00,07/11/2016 23:00:00,11/7/2016,21:51:00,11/7/2016,23:00:00,21,Evening,Yes
2832,City,26,Trip Completed,13/07/2016 05:20:16,13/07/2016 06:14:07,13/07/2016,5:20:16,13/07/2016,6:14:07,5,Morning,Yes
3139,City,26,Trip Completed,13/07/2016 08:54:04,13/07/2016 09:22:42,13/07/2016,8:54:04,13/07/2016,9:22:42,8,Morning,Yes
3438,City,26,Trip Completed,13/07/2016 16:12:53,13/07/2016 17:13:44,13/07/2016,16:12:53,13/07/2016,17:13:44,16,Day,Yes
3966,Airport,26,Trip Completed,13/07/2016 22:50:42,13/07/2016 23:27:43,13/07/2016,22:50:42,13/07/2016,23:27:43,22,Evening,Yes
6401,Airport,26,Trip Completed,15/07/2016 19:33:00,15/07/2016 20:16:57,15/07/2016,19:33:00,15/07/2016,20:16:57,19,Evening,Yes
204,City,27,Trip Completed,07/11/2016 06:04:00,07/11/2016 06:44:00,11/7/2016,6:04:00,11/7/2016,6:44:00,6,Morning,Yes
632,Airport,27,Trip Completed,07/11/2016 12:20:00,07/11/2016 13:10:00,11/7/2016,12:20:00,11/7/2016,13:10:00,12,Day,Yes
763,City,27,Trip Completed,07/11/2016 16:19:00,07/11/2016 17:25:00,11/7/2016,16:19:00,11/7/2016,17:25:00,16,Day,Yes
1786,Airport,27,Trip Completed,07/12/2016 09:03:00,07/12/2016 09:58:00,12/7/2016,9:03:00,12/7/2016,9:58:00,9,Morning,Yes
1968,City,27,Trip Completed,07/12/2016 12:10:00,07/12/2016 12:49:00,12/7/2016,12:10:00,12/7/2016,12:49:00,12,Day,Yes
2088,Airport,27,Trip Completed,07/12/2016 15:51:00,07/12/2016 17:02:00,12/7/2016,15:51:00,12/7/2016,17:02:00,15,Day,Yes
2473,Airport,27,Trip Completed,07/12/2016 20:43:00,07/12/2016 21:20:00,12/7/2016,20:43:00,12/7/2016,21:20:00,20,Evening,Yes
2869,Airport,27,Trip Completed,13/07/2016 05:50:09,13/07/2016 06:27:07,13/07/2016,5:50:09,13/07/2016,6:27:07,5,Morning,Yes
3742,Airport,27,Trip Completed,13/07/2016 20:24:23,13/07/2016 20:48:05,13/07/2016,20:24:23,13/07/2016,20:48:05,20,Evening,Yes
4440,Airport,27,Trip Completed,14/07/2016 08:26:29,14/07/2016 09:00:36,14/07/2016,8:26:29,14/07/2016,9:00:36,8,Morning,Yes
5234,City,27,Trip Completed,14/07/2016 21:09:47,14/07/2016 21:52:37,14/07/2016,21:09:47,14/07/2016,21:52:37,21,Evening,Yes
6354,Airport,27,Trip Completed,15/07/2016 18:59:01,15/07/2016 19:35:10,15/07/2016,18:59:01,15/07/2016,19:35:10,18,Evening,Yes
6638,City,27,Trip Completed,15/07/2016 21:59:10,15/07/2016 23:13:18,15/07/2016,21:59:10,15/07/2016,23:13:18,21,Evening,Yes
84,City,28,Trip Completed,07/11/2016 04:50:00,07/11/2016 05:26:00,11/7/2016,4:50:00,11/7/2016,5:26:00,4,Late Night,Yes
1199,City,28,Trip Completed,07/11/2016 21:17:00,07/11/2016 21:53:00,11/7/2016,21:17:00,11/7/2016,21:53:00,21,Evening,Yes
1676,Airport,28,Trip Completed,07/12/2016 07:44:00,07/12/2016 08:40:00,12/7/2016,7:44:00,12/7/2016,8:40:00,7,Morning,Yes
2774,City,28,Trip Completed,13/07/2016 04:33:38,13/07/2016 05:13:54,13/07/2016,4:33:38,13/07/2016,5:13:54,4,Late Night,Yes
3220,Airport,28,Trip Completed,13/07/2016 09:51:41,13/07/2016 10:24:39,13/07/2016,9:51:41,13/07/2016,10:24:39,9,Morning,Yes
3718,Airport,28,Trip Completed,13/07/2016 19:56:20,13/07/2016 20:47:17,13/07/2016,19:56:20,13/07/2016,20:47:17,19,Evening,Yes
4904,Airport,28,Trip Completed,14/07/2016 18:02:23,14/07/2016 18:58:49,14/07/2016,18:02:23,14/07/2016,18:58:49,18,Evening,Yes
6527,Airport,28,Trip Completed,15/07/2016 20:54:01,15/07/2016 21:53:29,15/07/2016,20:54:01,15/07/2016,21:53:29,20,Evening,Yes
6710,City,28,Trip Completed,15/07/2016 23:02:36,16/07/2016 00:12:12,15/07/2016,23:02:36,16/07/2016,0:12:12,23,Evening,Yes
1584,Airport,29,Trip Completed,07/12/2016 06:26:00,07/12/2016 07:18:00,12/7/2016,6:26:00,12/7/2016,7:18:00,6,Morning,Yes
1966,Airport,29,Trip Completed,07/12/2016 12:05:00,07/12/2016 13:12:00,12/7/2016,12:05:00,12/7/2016,13:12:00,12,Day,Yes
2827,City,29,Trip Completed,13/07/2016 05:18:31,13/07/2016 06:18:22,13/07/2016,5:18:31,13/07/2016,6:18:22,5,Morning,Yes
2945,Airport,29,Trip Completed,13/07/2016 06:34:13,13/07/2016 07:28:05,13/07/2016,6:34:13,13/07/2016,7:28:05,6,Morning,Yes
3365,City,29,Trip Completed,13/07/2016 13:47:14,13/07/2016 14:51:51,13/07/2016,13:47:14,13/07/2016,14:51:51,13,Day,Yes
3548,Airport,29,Trip Completed,13/07/2016 18:07:42,13/07/2016 19:12:22,13/07/2016,18:07:42,13/07/2016,19:12:22,18,Evening,Yes
3753,City,29,Trip Completed,13/07/2016 20:30:08,13/07/2016 21:42:32,13/07/2016,20:30:08,13/07/2016,21:42:32,20,Evening,Yes
4569,Airport,29,Trip Completed,14/07/2016 09:48:17,14/07/2016 10:49:39,14/07/2016,9:48:17,14/07/2016,10:49:39,9,Morning,Yes
6309,Airport,29,Trip Completed,15/07/2016 18:29:54,15/07/2016 19:42:21,15/07/2016,18:29:54,15/07/2016,19:42:21,18,Evening,Yes
6437,City,29,Trip Completed,15/07/2016 19:53:52,15/07/2016 20:26:32,15/07/2016,19:53:52,15/07/2016,20:26:32,19,Evening,Yes
517,Airport,30,Trip Completed,07/11/2016 09:45:00,07/11/2016 10:24:00,11/7/2016,9:45:00,11/7/2016,10:24:00,9,Morning,Yes
1406,Airport,30,Trip Completed,07/12/2016 03:02:00,07/12/2016 03:55:00,12/7/2016,3:02:00,12/7/2016,3:55:00,3,Late Night,Yes
1643,Airport,30,Trip Completed,07/12/2016 07:18:00,07/12/2016 08:10:00,12/7/2016,7:18:00,12/7/2016,8:10:00,7,Morning,Yes
2108,Airport,30,Trip Completed,07/12/2016 16:14:00,07/12/2016 16:48:00,12/7/2016,16:14:00,12/7/2016,16:48:00,16,Day,Yes
2647,City,30,Trip Completed,07/12/2016 22:46:00,07/12/2016 23:18:00,12/7/2016,22:46:00,12/7/2016,23:18:00,22,Evening,Yes
3129,City,30,Trip Completed,13/07/2016 08:41:49,13/07/2016 09:41:42,13/07/2016,8:41:49,13/07/2016,9:41:42,8,Morning,Yes
3738,Airport,30,Trip Completed,13/07/2016 20:15:54,13/07/2016 20:55:01,13/07/2016,20:15:54,13/07/2016,20:55:01,20,Evening,Yes
4422,Airport,30,Trip Completed,14/07/2016 08:13:15,14/07/2016 09:13:10,14/07/2016,8:13:15,14/07/2016,9:13:10,8,Morning,Yes
4790,City,30,Trip Completed,14/07/2016 16:43:53,14/07/2016 17:56:08,14/07/2016,16:43:53,14/07/2016,17:56:08,16,Day,Yes
5496,City,30,Trip Completed,15/07/2016 04:59:58,15/07/2016 05:34:09,15/07/2016,4:59:58,15/07/2016,5:34:09,4,Late Night,Yes
6484,Airport,30,Trip Completed,15/07/2016 20:19:45,15/07/2016 21:01:21,15/07/2016,20:19:45,15/07/2016,21:01:21,20,Evening,Yes
6731,Airport,30,Trip Completed,15/07/2016 23:23:55,16/07/2016 00:11:55,15/07/2016,23:23:55,16/07/2016,0:11:55,23,Evening,Yes
629,Airport,31,Trip Completed,07/11/2016 12:14:00,07/11/2016 13:00:00,11/7/2016,12:14:00,11/7/2016,13:00:00,12,Day,Yes
745,Airport,31,Trip Completed,07/11/2016 15:48:00,07/11/2016 16:45:00,11/7/2016,15:48:00,11/7/2016,16:45:00,15,Day,Yes
1064,City,31,Trip Completed,07/11/2016 19:53:00,07/11/2016 20:31:00,11/7/2016,19:53:00,11/7/2016,20:31:00,19,Evening,Yes
1886,Airport,31,Trip Completed,07/12/2016 10:10:00,07/12/2016 10:35:00,12/7/2016,10:10:00,12/7/2016,10:35:00,10,Day,Yes
5608,Airport,31,Trip Completed,15/07/2016 06:18:36,15/07/2016 07:07:34,15/07/2016,6:18:36,15/07/2016,7:07:34,6,Morning,Yes
5877,City,31,Trip Completed,15/07/2016 09:37:21,15/07/2016 10:08:03,15/07/2016,9:37:21,15/07/2016,10:08:03,9,Morning,Yes
6100,Airport,31,Trip Completed,15/07/2016 14:44:32,15/07/2016 15:41:12,15/07/2016,14:44:32,15/07/2016,15:41:12,14,Day,Yes
6659,Airport,31,Trip Completed,15/07/2016 22:15:45,15/07/2016 23:07:50,15/07/2016,22:15:45,15/07/2016,23:07:50,22,Evening,Yes
2162,Airport,32,Trip Completed,07/12/2016 17:34:00,07/12/2016 18:33:00,12/7/2016,17:34:00,12/7/2016,18:33:00,17,Evening,Yes
3294,Airport,32,Trip Completed,13/07/2016 11:23:36,13/07/2016 12:14:06,13/07/2016,11:23:36,13/07/2016,12:14:06,11,Day,Yes
3686,City,32,Trip Completed,13/07/2016 19:33:18,13/07/2016 20:34:21,13/07/2016,19:33:18,13/07/2016,20:34:21,19,Evening,Yes
4784,City,32,Trip Completed,14/07/2016 16:41:52,14/07/2016 17:15:01,14/07/2016,16:41:52,14/07/2016,17:15:01,16,Day,Yes
5896,City,32,Trip Completed,15/07/2016 09:47:11,15/07/2016 10:32:41,15/07/2016,9:47:11,15/07/2016,10:32:41,9,Morning,Yes
6190,City,32,Trip Completed,15/07/2016 17:11:33,15/07/2016 17:55:50,15/07/2016,17:11:33,15/07/2016,17:55:50,17,Evening,Yes
6551,City,32,Trip Completed,15/07/2016 21:03:02,15/07/2016 22:17:22,15/07/2016,21:03:02,15/07/2016,22:17:22,21,Evening,Yes
145,City,33,Trip Completed,07/11/2016 05:32:00,07/11/2016 06:37:00,11/7/2016,5:32:00,11/7/2016,6:37:00,5,Morning,Yes
735,City,33,Trip Completed,07/11/2016 15:27:00,07/11/2016 16:32:00,11/7/2016,15:27:00,11/7/2016,16:32:00,15,Day,Yes
918,Airport,33,Trip Completed,07/11/2016 18:22:00,07/11/2016 19:04:00,11/7/2016,18:22:00,11/7/2016,19:04:00,18,Evening,Yes
1478,City,33,Trip Completed,07/12/2016 05:16:00,07/12/2016 06:13:00,12/7/2016,5:16:00,12/7/2016,6:13:00,5,Morning,Yes
1957,City,33,Trip Completed,07/12/2016 11:45:00,07/12/2016 12:55:00,12/7/2016,11:45:00,12/7/2016,12:55:00,11,Day,Yes
3097,City,33,Trip Completed,13/07/2016 08:15:34,13/07/2016 09:12:57,13/07/2016,8:15:34,13/07/2016,9:12:57,8,Morning,Yes
3981,Airport,33,Trip Completed,13/07/2016 23:13:54,13/07/2016 23:38:37,13/07/2016,23:13:54,13/07/2016,23:38:37,23,Evening,Yes
4175,City,33,Trip Completed,14/07/2016 05:11:15,14/07/2016 06:15:24,14/07/2016,5:11:15,14/07/2016,6:15:24,5,Morning,Yes
6237,City,33,Trip Completed,15/07/2016 17:50:37,15/07/2016 18:49:29,15/07/2016,17:50:37,15/07/2016,18:49:29,17,Evening,Yes
738,City,34,Trip Completed,07/11/2016 15:30:00,07/11/2016 16:44:00,11/7/2016,15:30:00,11/7/2016,16:44:00,15,Day,Yes
2731,City,34,Trip Completed,13/07/2016 02:38:48,13/07/2016 03:16:56,13/07/2016,2:38:48,13/07/2016,3:16:56,2,Late Night,Yes
2863,Airport,34,Trip Completed,13/07/2016 05:46:42,13/07/2016 06:22:39,13/07/2016,5:46:42,13/07/2016,6:22:39,5,Morning,Yes
3528,Airport,34,Trip Completed,13/07/2016 17:50:59,13/07/2016 18:17:24,13/07/2016,17:50:59,13/07/2016,18:17:24,17,Evening,Yes
4653,City,34,Trip Completed,14/07/2016 11:58:46,14/07/2016 12:55:21,14/07/2016,11:58:46,14/07/2016,12:55:21,11,Day,Yes
5042,City,34,Trip Completed,14/07/2016 19:21:16,14/07/2016 20:05:07,14/07/2016,19:21:16,14/07/2016,20:05:07,19,Evening,Yes
360,Airport,35,Trip Completed,07/11/2016 08:02:00,07/11/2016 09:05:00,11/7/2016,8:02:00,11/7/2016,9:05:00,8,Morning,Yes
771,Airport,35,Trip Completed,07/11/2016 16:19:00,07/11/2016 17:34:00,11/7/2016,16:19:00,11/7/2016,17:34:00,16,Day,Yes
1274,City,35,Trip Completed,07/11/2016 22:01:00,07/11/2016 23:21:00,11/7/2016,22:01:00,11/7/2016,23:21:00,22,Evening,Yes
1501,City,35,Trip Completed,07/12/2016 05:41:00,07/12/2016 06:47:00,12/7/2016,5:41:00,12/7/2016,6:47:00,5,Morning,Yes
1972,City,35,Trip Completed,07/12/2016 12:22:00,07/12/2016 12:43:00,12/7/2016,12:22:00,12/7/2016,12:43:00,12,Day,Yes
2871,City,35,Trip Completed,13/07/2016 05:53:33,13/07/2016 07:00:33,13/07/2016,5:53:33,13/07/2016,7:00:33,5,Morning,Yes
3395,City,35,Trip Completed,13/07/2016 14:52:52,13/07/2016 15:33:04,13/07/2016,14:52:52,13/07/2016,15:33:04,14,Day,Yes
3572,City,35,Trip Completed,13/07/2016 18:25:52,13/07/2016 19:31:28,13/07/2016,18:25:52,13/07/2016,19:31:28,18,Evening,Yes
4118,Airport,35,Trip Completed,14/07/2016 04:28:35,14/07/2016 05:26:48,14/07/2016,4:28:35,14/07/2016,5:26:48,4,Late Night,Yes
4739,City,35,Trip Completed,14/07/2016 14:52:43,14/07/2016 15:37:25,14/07/2016,14:52:43,14/07/2016,15:37:25,14,Day,Yes
6556,City,35,Trip Completed,15/07/2016 21:09:57,15/07/2016 21:38:06,15/07/2016,21:09:57,15/07/2016,21:38:06,21,Evening,Yes
6677,Airport,35,Trip Completed,15/07/2016 22:29:56,15/07/2016 23:22:48,15/07/2016,22:29:56,15/07/2016,23:22:48,22,Evening,Yes
1104,Airport,36,Trip Completed,07/11/2016 20:17:00,07/11/2016 21:20:00,11/7/2016,20:17:00,11/7/2016,21:20:00,20,Evening,Yes
1596,Airport,36,Trip Completed,07/12/2016 06:39:00,07/12/2016 07:30:00,12/7/2016,6:39:00,12/7/2016,7:30:00,6,Morning,Yes
1835,Airport,36,Trip Completed,07/12/2016 09:35:00,07/12/2016 10:30:00,12/7/2016,9:35:00,12/7/2016,10:30:00,9,Morning,Yes
2110,Airport,36,Trip Completed,07/12/2016 16:19:00,07/12/2016 17:12:00,12/7/2016,16:19:00,12/7/2016,17:12:00,16,Day,Yes
2759,Airport,36,Trip Completed,13/07/2016 03:50:03,13/07/2016 04:33:15,13/07/2016,3:50:03,13/07/2016,4:33:15,3,Late Night,Yes
3010,Airport,36,Trip Completed,13/07/2016 07:26:03,13/07/2016 08:40:52,13/07/2016,7:26:03,13/07/2016,8:40:52,7,Morning,Yes
3403,City,36,Trip Completed,13/07/2016 15:16:52,13/07/2016 15:45:52,13/07/2016,15:16:52,13/07/2016,15:45:52,15,Day,Yes
3856,Airport,36,Trip Completed,13/07/2016 21:34:21,13/07/2016 22:26:18,13/07/2016,21:34:21,13/07/2016,22:26:18,21,Evening,Yes
4472,City,36,Trip Completed,14/07/2016 08:39:44,14/07/2016 09:55:40,14/07/2016,8:39:44,14/07/2016,9:55:40,8,Morning,Yes
5199,City,36,Trip Completed,14/07/2016 20:50:52,14/07/2016 21:57:39,14/07/2016,20:50:52,14/07/2016,21:57:39,20,Evening,Yes
5612,City,36,Trip Completed,15/07/2016 06:15:54,15/07/2016 07:17:47,15/07/2016,6:15:54,15/07/2016,7:17:47,6,Morning,Yes
