Request_id,Pickup_point,Driver_id,Status,Request_DateTime,Drop_DateTime,Request_Date,Request_Time,Drop_Date,Drop_Time,Request_Hour,Time_Slot,Trip_Completed,
207,City,NA,No Cars Available,11/7/2016 6:06,NA,11/7/2016,6:06:00 AM,NA,NA,6,Morning,No,
208,Airport,NA,No Cars Available,11/7/2016 6:05,NA,11/7/2016,6:05:00 AM,NA,NA,6,Morning,No,
209,City,50,Cancelled,11/7/2016 6:11,NA,11/7/2016,6:11:00 AM,NA,NA,6,Morning,No,
210,City,79,Cancelled,11/7/2016 6:12,NA,11/7/2016,6:12:00 AM,NA,NA,6,Morning,No,
211,City,100,Trip Completed,11/7/2016 6:08,11/7/2016 6:47,11/7/2016,6:08:00 AM,11/7/2016,6:47:00 AM,6,Morning,Yes,
212,City,106,Cancelled,11/7/2016 6:09,NA,11/7/2016,6:09:00 AM,NA,NA,6,Morning,No,
213,City,116,Trip Completed,11/7/2016 6:15,11/7/2016 6:57,11/7/2016,6:15:00 AM,11/7/2016,6:57:00 AM,6,Morning,Yes,
214,City,215,Trip Completed,11/7/2016 6:13,11/7/2016 6:53,11/7/2016,6:13:00 AM,11/7/2016,6:53:00 AM,6,Morning,Yes,
215,City,14,Trip Completed,11/7/2016 6:15,11/7/2016 7:07,11/7/2016,6:15:00 AM,11/7/2016,7:07:00 AM,6,Morning,Yes,
216,City,54,Cancelled,11/7/2016 6:13,NA,11/7/2016,6:13:00 AM,NA,NA,6,Morning,No,
217,City,183,Cancelled,11/7/2016 6:12,NA,11/7/2016,6:12:00 AM,NA,NA,6,Morning,No,
218,City,30,Cancelled,11/7/2016 6:14,NA,11/7/2016,6:14:00 AM,NA,NA,6,Morning,No,
219,City,283,Cancelled,11/7/2016 6:15,NA,11/7/2016,6:15:00 AM,NA,NA,6,Morning,No,
220,Airport,203,Trip Completed,11/7/2016 6:11,11/7/2016 6:55,11/7/2016,6:11:00 AM,11/7/2016,6:55:00 AM,6,Morning,Yes,
221,City,NA,No Cars Available,11/7/2016 6:16,NA,11/7/2016,6:16:00 AM,NA,NA,6,Morning,No,
222,Airport,247,Trip Completed,11/7/2016 6:20,11/7/2016 7:10,11/7/2016,6:20:00 AM,11/7/2016,7:10:00 AM,6,Morning,Yes,
223,Airport,160,Trip Completed,11/7/2016 6:13,11/7/2016 7:05,11/7/2016,6:13:00 AM,11/7/2016,7:05:00 AM,6,Morning,Yes,
224,City,191,Cancelled,11/7/2016 6:17,NA,11/7/2016,6:17:00 AM,NA,NA,6,Morning,No,
225,City,245,Trip Completed,11/7/2016 6:16,11/7/2016 7:28,11/7/2016,6:16:00 AM,11/7/2016,7:28:00 AM,6,Morning,Yes,
226,City,NA,No Cars Available,11/7/2016 6:21,NA,11/7/2016,6:21:00 AM,NA,NA,6,Morning,No,
227,Airport,151,Cancelled,11/7/2016 6:20,NA,11/7/2016,6:20:00 AM,NA,NA,6,Morning,No,
228,City,NA,No Cars Available,11/7/2016 6:24,NA,11/7/2016,6:24:00 AM,NA,NA,6,Morning,No,
229,City,131,Cancelled,11/7/2016 6:23,NA,11/7/2016,6:23:00 AM,NA,NA,6,Morning,No,
230,City,NA,No Cars Available,11/7/2016 6:27,NA,11/7/2016,6:27:00 AM,NA,NA,6,Morning,No,
231,City,NA,No Cars Available,11/7/2016 6:26,NA,11/7/2016,6:26:00 AM,NA,NA,6,Morning,No,
232,City,22,Cancelled,11/7/2016 6:26,NA,11/7/2016,6:26:00 AM,NA,NA,6,Morning,No,
233,City,9,Cancelled,11/7/2016 6:27,NA,11/7/2016,6:27:00 AM,NA,NA,6,Morning,No,
234,City,54,Trip Completed,11/7/2016 6:27,11/7/2016 7:23,11/7/2016,6:27:00 AM,11/7/2016,7:23:00 AM,6,Morning,Yes,
235,City,61,Cancelled,11/7/2016 6:22,NA,11/7/2016,6:22:00 AM,NA,NA,6,Morning,No,
236,City,24,Cancelled,11/7/2016 6:32,NA,11/7/2016,6:32:00 AM,NA,NA,6,Morning,No,
237,City,56,Cancelled,11/7/2016 6:29,NA,11/7/2016,6:29:00 AM,NA,NA,6,Morning,No,
238,City,42,Trip Completed,11/7/2016 6:27,11/7/2016 7:15,11/7/2016,6:27:00 AM,11/7/2016,7:15:00 AM,6,Morning,Yes,
239,City,98,Cancelled,11/7/2016 6:25,NA,11/7/2016,6:25:00 AM,NA,NA,6,Morning,No,
240,City,168,Cancelled,11/7/2016 6:29,NA,11/7/2016,6:29:00 AM,NA,NA,6,Morning,No,
241,City,108,Trip Completed,11/7/2016 6:31,11/7/2016 7:17,11/7/2016,6:31:00 AM,11/7/2016,7:17:00 AM,6,Morning,Yes,
242,Airport,139,Trip Completed,11/7/2016 6:31,11/7/2016 7:21,11/7/2016,6:31:00 AM,11/7/2016,7:21:00 AM,6,Morning,Yes,
243,City,144,Trip Completed,11/7/2016 6:34,11/7/2016 7:09,11/7/2016,6:34:00 AM,11/7/2016,7:09:00 AM,6,Morning,Yes,
244,City,211,Cancelled,11/7/2016 6:31,NA,11/7/2016,6:31:00 AM,NA,NA,6,Morning,No,
245,City,69,Cancelled,11/7/2016 6:33,NA,11/7/2016,6:33:00 AM,NA,NA,6,Morning,No,
246,Airport,87,Trip Completed,11/7/2016 6:35,11/7/2016 7:10,11/7/2016,6:35:00 AM,11/7/2016,7:10:00 AM,6,Morning,Yes,
247,City,7,Cancelled,11/7/2016 6:33,NA,11/7/2016,6:33:00 AM,NA,NA,6,Morning,No,
248,City,166,Trip Completed,11/7/2016 6:38,11/7/2016 7:45,11/7/2016,6:38:00 AM,11/7/2016,7:45:00 AM,6,Morning,Yes,
249,City,39,Trip Completed,11/7/2016 6:31,11/7/2016 7:14,11/7/2016,6:31:00 AM,11/7/2016,7:14:00 AM,6,Morning,Yes,
250,Airport,66,Trip Completed,11/7/2016 6:29,11/7/2016 7:34,11/7/2016,6:29:00 AM,11/7/2016,7:34:00 AM,6,Morning,Yes,
251,Airport,268,Trip Completed,11/7/2016 6:36,11/7/2016 7:08,11/7/2016,6:36:00 AM,11/7/2016,7:08:00 AM,6,Morning,Yes,
252,City,107,Cancelled,11/7/2016 6:36,NA,11/7/2016,6:36:00 AM,NA,NA,6,Morning,No,
253,City,130,Cancelled,11/7/2016 6:43,NA,11/7/2016,6:43:00 AM,NA,NA,6,Morning,No,
254,City,NA,No Cars Available,11/7/2016 6:40,NA,11/7/2016,6:40:00 AM,NA,NA,6,Morning,No,
255,City,NA,No Cars Available,11/7/2016 6:44,NA,11/7/2016,6:44:00 AM,NA,NA,6,Morning,No,
256,Airport,80,Trip Completed,11/7/2016 6:44,11/7/2016 7:38,11/7/2016,6:44:00 AM,11/7/2016,7:38:00 AM,6,Morning,Yes,
257,Airport,89,Trip Completed,11/7/2016 6:38,11/7/2016 7:50,11/7/2016,6:38:00 AM,11/7/2016,7:50:00 AM,6,Morning,Yes,
258,Airport,273,Trip Completed,11/7/2016 6:36,11/7/2016 7:19,11/7/2016,6:36:00 AM,11/7/2016,7:19:00 AM,6,Morning,Yes,
259,City,NA,No Cars Available,11/7/2016 6:46,NA,11/7/2016,6:46:00 AM,NA,NA,6,Morning,No,
260,City,118,Trip Completed,11/7/2016 6:45,11/7/2016 7:54,11/7/2016,6:45:00 AM,11/7/2016,7:54:00 AM,6,Morning,Yes,
261,City,165,Cancelled,11/7/2016 6:42,NA,11/7/2016,6:42:00 AM,NA,NA,6,Morning,No,
262,City,220,Cancelled,11/7/2016 6:41,NA,11/7/2016,6:41:00 AM,NA,NA,6,Morning,No,
263,City,NA,No Cars Available,11/7/2016 6:44,NA,11/7/2016,6:44:00 AM,NA,NA,6,Morning,No,
264,City,12,Trip Completed,11/7/2016 6:51,11/7/2016 7:40,11/7/2016,6:51:00 AM,11/7/2016,7:40:00 AM,6,Morning,Yes,
265,City,193,Cancelled,11/7/2016 6:47,NA,11/7/2016,6:47:00 AM,NA,NA,6,Morning,No,
266,City,NA,No Cars Available,11/7/2016 6:47,NA,11/7/2016,6:47:00 AM,NA,NA,6,Morning,No,
267,City,2,Trip Completed,11/7/2016 6:46,11/7/2016 7:25,11/7/2016,6:46:00 AM,11/7/2016,7:25:00 AM,6,Morning,Yes,
268,City,206,Cancelled,11/7/2016 6:52,NA,11/7/2016,6:52:00 AM,NA,NA,6,Morning,No,
269,City,81,Trip Completed,11/7/2016 6:44,11/7/2016 7:43,11/7/2016,6:44:00 AM,11/7/2016,7:43:00 AM,6,Morning,Yes,
270,City,124,Trip Completed,11/7/2016 6:54,11/7/2016 7:50,11/7/2016,6:54:00 AM,11/7/2016,7:50:00 AM,6,Morning,Yes,
271,Airport,243,Trip Completed,11/7/2016 6:53,11/7/2016 7:31,11/7/2016,6:53:00 AM,11/7/2016,7:31:00 AM,6,Morning,Yes,
272,City,NA,No Cars Available,11/7/2016 6:50,NA,11/7/2016,6:50:00 AM,NA,NA,6,Morning,No,
273,Airport,261,Trip Completed,11/7/2016 6:51,11/7/2016 7:55,11/7/2016,6:51:00 AM,11/7/2016,7:55:00 AM,6,Morning,Yes,
274,City,NA,No Cars Available,11/7/2016 6:50,NA,11/7/2016,6:50:00 AM,NA,NA,6,Morning,No,
275,City,22,Cancelled,11/7/2016 7:00,NA,11/7/2016,7:00:00 AM,NA,NA,7,Morning,No,
276,City,27,Cancelled,11/7/2016 6:52,NA,11/7/2016,6:52:00 AM,NA,NA,6,Morning,No,
277,City,198,Cancelled,11/7/2016 6:59,NA,11/7/2016,6:59:00 AM,NA,NA,6,Morning,No,
278,City,50,Cancelled,11/7/2016 6:55,NA,11/7/2016,6:55:00 AM,NA,NA,6,Morning,No,
279,Airport,109,Trip Completed,11/7/2016 6:58,11/7/2016 7:47,11/7/2016,6:58:00 AM,11/7/2016,7:47:00 AM,6,Morning,Yes,
280,Airport,219,Trip Completed,11/7/2016 7:05,11/7/2016 7:41,11/7/2016,7:05:00 AM,11/7/2016,7:41:00 AM,7,Morning,Yes,
281,City,131,Trip Completed,11/7/2016 7:01,11/7/2016 8:10,11/7/2016,7:01:00 AM,11/7/2016,8:10:00 AM,7,Morning,Yes,
282,City,141,Trip Completed,11/7/2016 6:56,11/7/2016 8:11,11/7/2016,6:56:00 AM,11/7/2016,8:11:00 AM,6,Morning,Yes,
283,Airport,196,Trip Completed,11/7/2016 7:01,11/7/2016 7:32,11/7/2016,7:01:00 AM,11/7/2016,7:32:00 AM,7,Morning,Yes,
284,City,298,Cancelled,11/7/2016 7:05,NA,11/7/2016,7:05:00 AM,NA,NA,7,Morning,No,
285,City,74,Trip Completed,11/7/2016 7:02,11/7/2016 7:40,11/7/2016,7:02:00 AM,11/7/2016,7:40:00 AM,7,Morning,Yes,
286,City,82,Trip Completed,11/7/2016 6:58,11/7/2016 7:54,11/7/2016,6:58:00 AM,11/7/2016,7:54:00 AM,6,Morning,Yes,
287,City,NA,No Cars Available,11/7/2016 7:05,NA,11/7/2016,7:05:00 AM,NA,NA,7,Morning,No,
288,City,NA,No Cars Available,11/7/2016 7:05,NA,11/7/2016,7:05:00 AM,NA,NA,7,Morning,No,
289,City,44,Cancelled,11/7/2016 7:09,NA,11/7/2016,7:09:00 AM,NA,NA,7,Morning,No,
290,City,195,Cancelled,11/7/2016 7:13,NA,11/7/2016,7:13:00 AM,NA,NA,7,Morning,No,
291,City,224,Cancelled,11/7/2016 7:06,NA,11/7/2016,7:06:00 AM,NA,NA,7,Morning,No,
292,City,231,Trip Completed,11/7/2016 7:14,11/7/2016 7:51,11/7/2016,7:14:00 AM,11/7/2016,7:51:00 AM,7,Morning,Yes,
293,City,176,Cancelled,11/7/2016 7:07,NA,11/7/2016,7:07:00 AM,NA,NA,7,Morning,No,
294,City,278,Cancelled,11/7/2016 7:12,NA,11/7/2016,7:12:00 AM,NA,NA,7,Morning,No,
295,Airport,297,Cancelled,11/7/2016 7:10,NA,11/7/2016,7:10:00 AM,NA,NA,7,Morning,No,
296,Airport,144,Trip Completed,11/7/2016 7:12,11/7/2016 7:54,11/7/2016,7:12:00 AM,11/7/2016,7:54:00 AM,7,Morning,Yes,
297,Airport,206,Trip Completed,11/7/2016 7:13,11/7/2016 7:43,11/7/2016,7:13:00 AM,11/7/2016,7:43:00 AM,7,Morning,Yes,
298,City,238,Cancelled,11/7/2016 7:15,NA,11/7/2016,7:15:00 AM,NA,NA,7,Morning,No,
299,City,284,Cancelled,11/7/2016 7:13,NA,11/7/2016,7:13:00 AM,NA,NA,7,Morning,No,
300,City,NA,No Cars Available,11/7/2016 7:13,NA,11/7/2016,7:13:00 AM,NA,NA,7,Morning,No,
301,City,233,Trip Completed,11/7/2016 7:17,11/7/2016 8:18,11/7/2016,7:17:00 AM,11/7/2016,8:18:00 AM,7,Morning,Yes,
302,City,209,Cancelled,11/7/2016 7:17,NA,11/7/2016,7:17:00 AM,NA,NA,7,Morning,No,
303,Airport,276,Trip Completed,11/7/2016 7:19,11/7/2016 8:01,11/7/2016,7:19:00 AM,11/7/2016,8:01:00 AM,7,Morning,Yes,
304,City,221,Trip Completed,11/7/2016 7:21,11/7/2016 7:50,11/7/2016,7:21:00 AM,11/7/2016,7:50:00 AM,7,Morning,Yes,
305,City,272,Cancelled,11/7/2016 7:17,NA,11/7/2016,7:17:00 AM,NA,NA,7,Morning,No,
306,City,15,Cancelled,11/7/2016 7:20,NA,11/7/2016,7:20:00 AM,NA,NA,7,Morning,No,
307,City,70,Cancelled,11/7/2016 7:20,NA,11/7/2016,7:20:00 AM,NA,NA,7,Morning,No,
308,City,105,Cancelled,11/7/2016 7:22,NA,11/7/2016,7:22:00 AM,NA,NA,7,Morning,No,
309,City,240,Cancelled,11/7/2016 7:18,NA,11/7/2016,7:18:00 AM,NA,NA,7,Morning,No,
310,Airport,13,Trip Completed,11/7/2016 7:24,11/7/2016 8:28,11/7/2016,7:24:00 AM,11/7/2016,8:28:00 AM,7,Morning,Yes,
311,Airport,149,Trip Completed,11/7/2016 7:27,11/7/2016 8:08,11/7/2016,7:27:00 AM,11/7/2016,8:08:00 AM,7,Morning,Yes,
312,City,5,Trip Completed,11/7/2016 7:27,11/7/2016 8:31,11/7/2016,7:27:00 AM,11/7/2016,8:31:00 AM,7,Morning,Yes,
313,City,53,Trip Completed,11/7/2016 7:26,11/7/2016 8:35,11/7/2016,7:26:00 AM,11/7/2016,8:35:00 AM,7,Morning,Yes,
314,Airport,275,Trip Completed,11/7/2016 7:28,11/7/2016 8:15,11/7/2016,7:28:00 AM,11/7/2016,8:15:00 AM,7,Morning,Yes,
315,City,278,Cancelled,11/7/2016 7:34,NA,11/7/2016,7:34:00 AM,NA,NA,7,Morning,No,
316,City,290,Cancelled,11/7/2016 7:26,NA,11/7/2016,7:26:00 AM,NA,NA,7,Morning,No,
317,City,145,Cancelled,11/7/2016 7:29,NA,11/7/2016,7:29:00 AM,NA,NA,7,Morning,No,
318,City,146,Trip Completed,11/7/2016 7:28,11/7/2016 8:43,11/7/2016,7:28:00 AM,11/7/2016,8:43:00 AM,7,Morning,Yes,
319,City,161,Cancelled,11/7/2016 7:33,NA,11/7/2016,7:33:00 AM,NA,NA,7,Morning,No,
320,City,187,Trip Completed,11/7/2016 7:32,11/7/2016 8:44,11/7/2016,7:32:00 AM,11/7/2016,8:44:00 AM,7,Morning,Yes,
321,City,119,Cancelled,11/7/2016 7:30,NA,11/7/2016,7:30:00 AM,NA,NA,7,Morning,No,
322,City,26,Trip Completed,11/7/2016 7:31,11/7/2016 8:10,11/7/2016,7:31:00 AM,11/7/2016,8:10:00 AM,7,Morning,Yes,
323,City,57,Cancelled,11/7/2016 7:36,NA,11/7/2016,7:36:00 AM,NA,NA,7,Morning,No,
324,City,85,Cancelled,11/7/2016 7:40,NA,11/7/2016,7:40:00 AM,NA,NA,7,Morning,No,
325,City,182,Trip Completed,11/7/2016 7:34,11/7/2016 8:44,11/7/2016,7:34:00 AM,11/7/2016,8:44:00 AM,7,Morning,Yes,
326,City,110,Cancelled,11/7/2016 7:33,NA,11/7/2016,7:33:00 AM,NA,NA,7,Morning,No,
327,City,240,Cancelled,11/7/2016 7:33,NA,11/7/2016,7:33:00 AM,NA,NA,7,Morning,No,
328,City,59,Cancelled,11/7/2016 7:33,NA,11/7/2016,7:33:00 AM,NA,NA,7,Morning,No,
329,Airport,254,Trip Completed,11/7/2016 7:42,11/7/2016 8:49,11/7/2016,7:42:00 AM,11/7/2016,8:49:00 AM,7,Morning,Yes,
330,Airport,223,Trip Completed,11/7/2016 7:39,11/7/2016 8:52,11/7/2016,7:39:00 AM,11/7/2016,8:52:00 AM,7,Morning,Yes,
331,City,NA,No Cars Available,11/7/2016 7:47,NA,11/7/2016,7:47:00 AM,NA,NA,7,Morning,No,
332,City,259,Cancelled,11/7/2016 7:40,NA,11/7/2016,7:40:00 AM,NA,NA,7,Morning,No,
333,City,37,Trip Completed,11/7/2016 7:43,11/7/2016 8:53,11/7/2016,7:43:00 AM,11/7/2016,8:53:00 AM,7,Morning,Yes,
334,City,103,Cancelled,11/7/2016 7:40,NA,11/7/2016,7:40:00 AM,NA,NA,7,Morning,No,
335,City,197,Trip Completed,11/7/2016 7:39,11/7/2016 8:23,11/7/2016,7:39:00 AM,11/7/2016,8:23:00 AM,7,Morning,Yes,
336,Airport,81,Trip Completed,11/7/2016 7:50,11/7/2016 8:44,11/7/2016,7:50:00 AM,11/7/2016,8:44:00 AM,7,Morning,Yes,
337,City,NA,No Cars Available,11/7/2016 7:50,NA,11/7/2016,7:50:00 AM,NA,NA,7,Morning,No,
338,City,248,Trip Completed,11/7/2016 7:50,11/7/2016 8:55,11/7/2016,7:50:00 AM,11/7/2016,8:55:00 AM,7,Morning,Yes,
339,Airport,44,Trip Completed,11/7/2016 7:49,11/7/2016 8:45,11/7/2016,7:49:00 AM,11/7/2016,8:45:00 AM,7,Morning,Yes,
340,City,289,Cancelled,11/7/2016 7:51,NA,11/7/2016,7:51:00 AM,NA,NA,7,Morning,No,
341,City,94,Cancelled,11/7/2016 7:46,NA,11/7/2016,7:46:00 AM,NA,NA,7,Morning,No,
342,City,NA,No Cars Available,11/7/2016 7:51,NA,11/7/2016,7:51:00 AM,NA,NA,7,Morning,No,
343,City,129,Trip Completed,11/7/2016 7:57,11/7/2016 8:55,11/7/2016,7:57:00 AM,11/7/2016,8:55:00 AM,7,Morning,Yes,
344,City,NA,No Cars Available,11/7/2016 7:52,NA,11/7/2016,7:52:00 AM,NA,NA,7,Morning,No,
345,City,164,Cancelled,11/7/2016 7:52,NA,11/7/2016,7:52:00 AM,NA,NA,7,Morning,No,
346,City,273,Cancelled,11/7/2016 7:54,NA,11/7/2016,7:54:00 AM,NA,NA,7,Morning,No,
347,City,284,Cancelled,11/7/2016 7:51,NA,11/7/2016,7:51:00 AM,NA,NA,7,Morning,No,
348,City,NA,No Cars Available,11/7/2016 7:54,NA,11/7/2016,7:54:00 AM,NA,NA,7,Morning,No,
349,City,NA,No Cars Available,11/7/2016 7:51,NA,11/7/2016,7:51:00 AM,NA,NA,7,Morning,No,
350,City,96,Trip Completed,11/7/2016 7:53,11/7/2016 8:40,11/7/2016,7:53:00 AM,11/7/2016,8:40:00 AM,7,Morning,Yes,
351,City,99,Trip Completed,11/7/2016 7:53,11/7/2016 8:55,11/7/2016,7:53:00 AM,11/7/2016,8:55:00 AM,7,Morning,Yes,
352,City,20,Cancelled,11/7/2016 7:54,NA,11/7/2016,7:54:00 AM,NA,NA,7,Morning,No,
353,City,72,Cancelled,11/7/2016 7:55,NA,11/7/2016,7:55:00 AM,NA,NA,7,Morning,No,
354,City,116,Cancelled,11/7/2016 7:59,NA,11/7/2016,7:59:00 AM,NA,NA,7,Morning,No,
355,City,176,Cancelled,11/7/2016 7:54,NA,11/7/2016,7:54:00 AM,NA,NA,7,Morning,No,
356,City,NA,No Cars Available,11/7/2016 8:03,NA,11/7/2016,8:03:00 AM,NA,NA,8,Morning,No,
357,Airport,24,Trip Completed,11/7/2016 8:00,11/7/2016 9:08,11/7/2016,8:00:00 AM,11/7/2016,9:08:00 AM,8,Morning,Yes,
358,City,153,Cancelled,11/7/2016 8:00,NA,11/7/2016,8:00:00 AM,NA,NA,8,Morning,No,
359,City,NA,No Cars Available,11/7/2016 7:58,NA,11/7/2016,7:58:00 AM,NA,NA,7,Morning,No,
360,Airport,35,Trip Completed,11/7/2016 8:02,11/7/2016 9:05,11/7/2016,8:02:00 AM,11/7/2016,9:05:00 AM,8,Morning,Yes,
361,City,262,Trip Completed,11/7/2016 8:05,11/7/2016 8:48,11/7/2016,8:05:00 AM,11/7/2016,8:48:00 AM,8,Morning,Yes,
362,City,22,Trip Completed,11/7/2016 8:01,11/7/2016 9:18,11/7/2016,8:01:00 AM,11/7/2016,9:18:00 AM,8,Morning,Yes,
363,City,249,Cancelled,11/7/2016 8:02,NA,11/7/2016,8:02:00 AM,NA,NA,8,Morning,No,
364,City,NA,No Cars Available,11/7/2016 8:05,NA,11/7/2016,8:05:00 AM,NA,NA,8,Morning,No,
365,City,NA,No Cars Available,11/7/2016 8:07,NA,11/7/2016,8:07:00 AM,NA,NA,8,Morning,No,
366,City,158,Cancelled,11/7/2016 8:04,NA,11/7/2016,8:04:00 AM,NA,NA,8,Morning,No,
367,City,NA,No Cars Available,11/7/2016 8:03,NA,11/7/2016,8:03:00 AM,NA,NA,8,Morning,No,
368,City,111,Cancelled,11/7/2016 8:06,NA,11/7/2016,8:06:00 AM,NA,NA,8,Morning,No,
369,City,NA,No Cars Available,11/7/2016 8:04,NA,11/7/2016,8:04:00 AM,NA,NA,8,Morning,No,
370,City,73,Trip Completed,11/7/2016 8:06,11/7/2016 8:32,11/7/2016,8:06:00 AM,11/7/2016,8:32:00 AM,8,Morning,Yes,
371,City,158,Cancelled,11/7/2016 8:07,NA,11/7/2016,8:07:00 AM,NA,NA,8,Morning,No,
372,City,NA,No Cars Available,11/7/2016 8:07,NA,11/7/2016,8:07:00 AM,NA,NA,8,Morning,No,
373,Airport,102,Trip Completed,11/7/2016 8:09,11/7/2016 9:16,11/7/2016,8:09:00 AM,11/7/2016,9:16:00 AM,8,Morning,Yes,
374,Airport,264,Trip Completed,11/7/2016 8:10,11/7/2016 9:03,11/7/2016,8:10:00 AM,11/7/2016,9:03:00 AM,8,Morning,Yes,
375,Airport,279,Trip Completed,11/7/2016 8:07,11/7/2016 9:26,11/7/2016,8:07:00 AM,11/7/2016,9:26:00 AM,8,Morning,Yes,
376,City,77,Trip Completed,11/7/2016 8:11,11/7/2016 8:49,11/7/2016,8:11:00 AM,11/7/2016,8:49:00 AM,8,Morning,Yes,
377,City,47,Cancelled,11/7/2016 8:11,NA,11/7/2016,8:11:00 AM,NA,NA,8,Morning,No,
378,City,186,Cancelled,11/7/2016 8:08,NA,11/7/2016,8:08:00 AM,NA,NA,8,Morning,No,
379,City,130,Cancelled,11/7/2016 8:18,NA,11/7/2016,8:18:00 AM,NA,NA,8,Morning,No,
380,Airport,8,Trip Completed,11/7/2016 8:18,11/7/2016 9:18,11/7/2016,8:18:00 AM,11/7/2016,9:18:00 AM,8,Morning,Yes,
381,City,108,Cancelled,11/7/2016 8:16,NA,11/7/2016,8:16:00 AM,NA,NA,8,Morning,No,
382,City,253,Trip Completed,11/7/2016 8:17,11/7/2016 9:11,11/7/2016,8:17:00 AM,11/7/2016,9:11:00 AM,8,Morning,Yes,
383,City,200,Cancelled,11/7/2016 8:21,NA,11/7/2016,8:21:00 AM,NA,NA,8,Morning,No,
384,Airport,231,Trip Completed,11/7/2016 8:18,11/7/2016 8:54,11/7/2016,8:18:00 AM,11/7/2016,8:54:00 AM,8,Morning,Yes,
385,City,NA,No Cars Available,11/7/2016 8:21,NA,11/7/2016,8:21:00 AM,NA,NA,8,Morning,No,
386,City,68,Cancelled,11/7/2016 8:29,NA,11/7/2016,8:29:00 AM,NA,NA,8,Morning,No,
387,Airport,228,Trip Completed,11/7/2016 8:19,11/7/2016 9:07,11/7/2016,8:19:00 AM,11/7/2016,9:07:00 AM,8,Morning,Yes,
388,City,NA,No Cars Available,11/7/2016 8:21,NA,11/7/2016,8:21:00 AM,NA,NA,8,Morning,No,
389,City,266,Trip Completed,11/7/2016 8:20,11/7/2016 9:17,11/7/2016,8:20:00 AM,11/7/2016,9:17:00 AM,8,Morning,Yes,
390,City,NA,No Cars Available,11/7/2016 8:17,NA,11/7/2016,8:17:00 AM,NA,NA,8,Morning,No,
391,City,107,Cancelled,11/7/2016 8:24,NA,11/7/2016,8:24:00 AM,NA,NA,8,Morning,No,
392,Airport,193,Trip Completed,11/7/2016 8:23,11/7/2016 9:10,11/7/2016,8:23:00 AM,11/7/2016,9:10:00 AM,8,Morning,Yes,
393,City,212,Cancelled,11/7/2016 8:27,NA,11/7/2016,8:27:00 AM,NA,NA,8,Morning,No,
394,Airport,260,Trip Completed,11/7/2016 8:22,11/7/2016 8:59,11/7/2016,8:22:00 AM,11/7/2016,8:59:00 AM,8,Morning,Yes,
395,City,276,Cancelled,11/7/2016 8:32,NA,11/7/2016,8:32:00 AM,NA,NA,8,Morning,No,
396,City,NA,No Cars Available,11/7/2016 8:29,NA,11/7/2016,8:29:00 AM,NA,NA,8,Morning,No,
397,City,72,Cancelled,11/7/2016 8:23,NA,11/7/2016,8:23:00 AM,NA,NA,8,Morning,No,
398,City,159,Trip Completed,11/7/2016 8:26,11/7/2016 9:32,11/7/2016,8:26:00 AM,11/7/2016,9:32:00 AM,8,Morning,Yes,
399,City,232,Cancelled,11/7/2016 8:25,NA,11/7/2016,8:25:00 AM,NA,NA,8,Morning,No,
400,City,32,Cancelled,11/7/2016 8:29,NA,11/7/2016,8:29:00 AM,NA,NA,8,Morning,No,
401,City,43,Cancelled,11/7/2016 8:27,NA,11/7/2016,8:27:00 AM,NA,NA,8,Morning,No,
402,Airport,69,Trip Completed,11/7/2016 8:31,11/7/2016 9:02,11/7/2016,8:31:00 AM,11/7/2016,9:02:00 AM,8,Morning,Yes,
403,City,79,Cancelled,11/7/2016 8:35,NA,11/7/2016,8:35:00 AM,NA,NA,8,Morning,No,
404,City,120,Cancelled,11/7/2016 8:39,NA,11/7/2016,8:39:00 AM,NA,NA,8,Morning,No,
405,City,132,Trip Completed,11/7/2016 8:29,11/7/2016 9:35,11/7/2016,8:29:00 AM,11/7/2016,9:35:00 AM,8,Morning,Yes,
406,Airport,201,Trip Completed,11/7/2016 8:36,11/7/2016 9:34,11/7/2016,8:36:00 AM,11/7/2016,9:34:00 AM,8,Morning,Yes,
407,City,294,Cancelled,11/7/2016 8:33,NA,11/7/2016,8:33:00 AM,NA,NA,8,Morning,No,
408,City,NA,No Cars Available,11/7/2016 8:37,NA,11/7/2016,8:37:00 AM,NA,NA,8,Morning,No,
409,City,216,Cancelled,11/7/2016 8:34,NA,11/7/2016,8:34:00 AM,NA,NA,8,Morning,No,
410,City,274,Trip Completed,11/7/2016 8:34,11/7/2016 9:25,11/7/2016,8:34:00 AM,11/7/2016,9:25:00 AM,8,Morning,Yes,
411,City,53,Cancelled,11/7/2016 8:37,NA,11/7/2016,8:37:00 AM,NA,NA,8,Morning,No,
412,City,107,Cancelled,11/7/2016 8:37,NA,11/7/2016,8:37:00 AM,NA,NA,8,Morning,No,
413,City,NA,No Cars Available,11/7/2016 8:37,NA,11/7/2016,8:37:00 AM,NA,NA,8,Morning,No,
414,City,242,Cancelled,11/7/2016 8:41,NA,11/7/2016,8:41:00 AM,NA,NA,8,Morning,No,
415,Airport,251,Cancelled,11/7/2016 8:37,NA,11/7/2016,8:37:00 AM,NA,NA,8,Morning,No,
416,City,NA,No Cars Available,11/7/2016 8:39,NA,11/7/2016,8:39:00 AM,NA,NA,8,Morning,No,
417,City,271,Cancelled,11/7/2016 8:42,NA,11/7/2016,8:42:00 AM,NA,NA,8,Morning,No,
